trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
139,False,"{'a': 0.25, 'e': 0.24733868589386818}",20,13,-21.484373118615544,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
140,False,"{'a': 0.25, 'e': 0.24486529903492948}",25,0,-3.030117709968888,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
141,False,"{'a': 0.25, 'e': 0.2424166460445802}",20,11,-26.404555977110615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.25, 'e': 0.2399924795841344}",25,15,13.546597565092233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.25, 'e': 0.23759255478829303}",25,16,17.37362042786398,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.25, 'e': 0.23521662924041012}",20,3,-39.953958145127366,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
145,False,"{'a': 0.25, 'e': 0.232864462948006}",25,13,-44.453741405136725,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
146,False,"{'a': 0.25, 'e': 0.23053581831852593}",35,8,-26.271982169059942,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
147,False,"{'a': 0.25, 'e': 0.22823046013534068}",20,0,-7.856029251936887,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
148,False,"{'a': 0.25, 'e': 0.22594815553398728}",25,7,9.666529137224574,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.25, 'e': 0.2236886739786474}",20,0,-34.48272368943698,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
150,False,"{'a': 0.25, 'e': 0.22145178723886091}",30,0,14.405670818034428,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
151,False,"{'a': 0.25, 'e': 0.2192372693664723}",20,15,11.21364898547261,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.25, 'e': 0.21704489667280757}",25,1,11.446153790658526,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
153,False,"{'a': 0.25, 'e': 0.2148744477060795}",20,9,-61.54802875139558,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
154,False,"{'a': 0.25, 'e': 0.2127257032290187}",25,13,1.0564595515895805,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.25, 'e': 0.21059844619672852}",20,12,19.651577384918802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.25, 'e': 0.20849246173476124}",25,4,21.785759232734975,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.25, 'e': 0.2064075371174136}",20,6,8.53446899692598,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.25, 'e': 0.2043434617462395}",25,13,-31.691840611873346,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
159,False,"{'a': 0.25, 'e': 0.2023000271287771}",20,0,10.245648328127032,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
160,False,"{'a': 0.25, 'e': 0.2002770268574893}",20,12,14.965345357689845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.25, 'e': 0.19827425658891443}",20,3,26.385913628139924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.25, 'e': 0.19629151402302528}",25,15,-9.78254061061279,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
163,False,"{'a': 0.25, 'e': 0.19432859888279502}",20,0,-69.92821334384524,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
164,False,"{'a': 0.25, 'e': 0.19238531289396707}",25,0,-30.99940676863705,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
165,False,"{'a': 0.25, 'e': 0.1904614597650274}",20,12,-70.43655073946653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
166,False,"{'a': 0.25, 'e': 0.1885568451673771}",20,8,-42.93558745089183,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
167,False,"{'a': 0.25, 'e': 0.18667127671570335}",30,14,19.220370611858172,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.25, 'e': 0.1848045639485463}",20,8,21.71404703178715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.25, 'e': 0.18295651830906084}",20,12,16.304483286239385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.25, 'e': 0.18112695312597024}",20,14,10.840337166590286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.25, 'e': 0.17931568359471053}",25,13,0.6759624446310737,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
172,False,"{'a': 0.25, 'e': 0.17752252675876343}",30,17,-19.317765210031556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
173,False,"{'a': 0.25, 'e': 0.1757473014911758}",30,20,17.394925110706993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.25, 'e': 0.173989828476264}",25,14,-19.188520517982305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.25, 'e': 0.1722499301915014}",25,19,10.22789133936368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.25, 'e': 0.17052743088958636}",25,13,12.474841601688357,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.25, 'e': 0.1688221565806905}",20,11,6.085830703615952,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.25, 'e': 0.1671339350148836}",25,0,20.999476375520413,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
179,False,"{'a': 0.25, 'e': 0.16546259566473476}",25,10,10.758525096720373,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.25, 'e': 0.16380796970808742}",25,9,20.71453724922303,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.25, 'e': 0.16216989001100654}",20,5,-9.349242557012364,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
182,False,"{'a': 0.25, 'e': 0.16054819111089647}",25,17,14.811394253157482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
