trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
56,False,"{'a': 0.25, 'e': 0.00031887755102040814}",35,18,33.12673983312157,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.25, 'e': 0.0003077870113881194}",25,0,32.36569281202447,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.25, 'e': 0.00029726516052318666}",25,1,36.516408322213735,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.25, 'e': 0.0002872737719046251}",25,14,22.025228637704878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.25, 'e': 0.0002777777777777778}",20,0,27.317118384926083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.25, 'e': 0.0002687449610319806}",35,7,42.06960668635905,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.25, 'e': 0.00026014568158168577}",20,13,10.45320649497159,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.25, 'e': 0.0002519526329050139}",20,0,25.795015371455186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,False,"{'a': 0.25, 'e': 0.000244140625}",20,0,24.060944784730907,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.25, 'e': 0.00023668639053254438}",30,0,11.137123139788066,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
66,False,"{'a': 0.25, 'e': 0.0002295684113865932}",25,0,30.711282757792908,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.25, 'e': 0.00022276676319893073}",25,0,38.51040331783874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.25, 'e': 0.00021626297577854672}",30,12,29.31813996878149,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.25, 'e': 0.00021003990758244065}",25,1,33.6953264031958,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.25, 'e': 0.00020408163265306123}",20,6,23.18512751464329,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.25, 'e': 0.00019837333862328903}",25,18,11.475596279719216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.25, 'e': 0.00019290123456790122}",20,12,13.796545564852627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.25, 'e': 0.00018765246762994934}",20,0,23.0987498712009,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.25, 'e': 0.00018261504747991235}",20,0,29.01897846702348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.25, 'e': 0.00017777777777777779}",25,11,18.35577187090706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.25, 'e': 0.00017313019390581717}",20,0,-19.9054629914595,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
77,False,"{'a': 0.25, 'e': 0.00016866250632484398}",20,0,24.39322422837709,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.25, 'e': 0.0001643655489809336}",20,8,-21.873207899467566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
79,False,"{'a': 0.25, 'e': 0.0001602307322544464}",25,7,-14.791468707855636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
80,False,"{'a': 0.25, 'e': 0.00015625}",30,13,20.646238317493793,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.25, 'e': 0.00015241579027587258}",20,9,18.653656130703858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.25, 'e': 0.000148720999405116}",25,0,29.819898293356843,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
