trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
104,False,"{'a': 0.25, 'e': 0.86781917967764988}",20,0,-116.02039652968371,"{0: 8, 1: 5, 2: 6, 3: 0, 4: 1}",0
105,False,"{'a': 0.25, 'e': 0.86532394162294124}",20,0,-109.23170021328815,"{0: 9, 1: 5, 2: 3, 3: 3, 4: 0}",0
106,False,"{'a': 0.25, 'e': 0.86280707051476102}",25,0,-152.78707382753345,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
107,False,"{'a': 0.25, 'e': 0.86026862927475567}",25,0,-177.21469287364462,"{0: 10, 1: 7, 2: 5, 3: 1, 4: 2}",0
108,False,"{'a': 0.25, 'e': 0.85770868136382417}",25,0,-121.91764038226992,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
109,False,"{'a': 0.25, 'e': 0.85512729078053074}",20,0,-109.80406068770715,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
110,False,"{'a': 0.25, 'e': 0.85252452205950568}",25,0,-38.044804805587354,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
111,False,"{'a': 0.25, 'e': 0.84990044026983147}",25,0,-214.30429543372563,"{0: 10, 1: 5, 2: 6, 3: 1, 4: 3}",0
112,False,"{'a': 0.25, 'e': 0.84725511101341611}",20,0,-176.84869296097764,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
113,False,"{'a': 0.25, 'e': 0.84458860042335326}",25,0,-168.2573010558522,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
114,False,"{'a': 0.25, 'e': 0.84190097516226869}",25,0,-157.13320619682665,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
115,False,"{'a': 0.25, 'e': 0.83919230242065412}",25,0,-61.45565010037412,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
116,False,"{'a': 0.25, 'e': 0.83646264991518693}",20,0,-161.07088327434917,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
117,False,"{'a': 0.25, 'e': 0.8337120858870376}",20,0,-242.21197848733797,"{0: 7, 1: 4, 2: 3, 3: 2, 4: 4}",0
118,False,"{'a': 0.25, 'e': 0.83094067910016356}",30,0,-148.76142273157814,"{0: 17, 1: 6, 2: 5, 3: 0, 4: 2}",0
119,False,"{'a': 0.25, 'e': 0.82814849883959007}",25,0,-107.52422182952249,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
120,False,"{'a': 0.25, 'e': 0.82533561490967833}",20,0,-79.74288549922449,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
121,False,"{'a': 0.25, 'e': 0.82250209763238002}",30,0,-275.48100069580556,"{0: 12, 1: 4, 2: 9, 3: 1, 4: 4}",1
122,False,"{'a': 0.25, 'e': 0.81964801784547947}",30,5,-140.45587025805327,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",1
123,False,"{'a': 0.25, 'e': 0.81677344690082287}",25,0,-133.87198095048691,"{0: 9, 1: 6, 2: 9, 3: 1, 4: 0}",0
124,False,"{'a': 0.25, 'e': 0.81387845666253389}",30,0,-149.42639507934555,"{0: 18, 1: 3, 2: 5, 3: 3, 4: 1}",0
125,False,"{'a': 0.25, 'e': 0.81096311950521793}",25,0,-127.46212156679066,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
126,False,"{'a': 0.25, 'e': 0.80802750831215187}",20,0,-54.135603492652294,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
127,False,"{'a': 0.25, 'e': 0.80507169647346277}",20,0,-47.6830137659484,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
128,False,"{'a': 0.25, 'e': 0.80209575788429266}",20,0,-231.8102429057228,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 4}",0
129,False,"{'a': 0.25, 'e': 0.79909976694295115}",25,0,-158.72901004544931,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
130,False,"{'a': 0.25, 'e': 0.79608379854905587}",25,4,-110.49838228868336,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 1}",1
131,False,"{'a': 0.25, 'e': 0.79304792810165947}",20,0,-136.48651201237257,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
132,False,"{'a': 0.25, 'e': 0.78999223149736508}",20,0,-88.21066492692358,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
133,False,"{'a': 0.25, 'e': 0.78691678512842866}",25,0,-129.09201267689835,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
134,False,"{'a': 0.25, 'e': 0.78382166588084923}",20,0,-127.73924295706973,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
135,False,"{'a': 0.25, 'e': 0.78070695113244681}",30,0,-225.99367900290267,"{0: 14, 1: 6, 2: 5, 3: 2, 4: 3}",0
