trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
90,False,"{'a': 0.25, 'e': 0.99752737684336523}",25,0,-214.9779371887601,"{0: 10, 1: 3, 2: 9, 3: 0, 4: 3}",0
91,False,"{'a': 0.25, 'e': 0.99726803923698892}",25,0,-255.12245853175764,"{0: 11, 1: 4, 2: 4, 3: 2, 4: 4}",0
92,False,"{'a': 0.25, 'e': 0.99698158367529155}",20,0,-108.21497984041702,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
93,False,"{'a': 0.25, 'e': 0.99666519269258669}",30,0,-200.75295241784036,"{0: 15, 1: 4, 2: 7, 3: 2, 4: 2}",0
94,False,"{'a': 0.25, 'e': 0.996315760100564}",20,0,-138.20006664896766,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
95,False,"{'a': 0.25, 'e': 0.99592986228410385}",20,0,-98.54708219073501,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
96,False,"{'a': 0.25, 'e': 0.99550372683905886}",20,0,-98.95738799301832,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
97,False,"{'a': 0.25, 'e': 0.99503319834994308}",20,0,-91.97600574918614,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
98,False,"{'a': 0.25, 'e': 0.9945137011005496}",20,0,-154.33707157001157,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
99,False,"{'a': 0.25, 'e': 0.99394019850841586}",30,0,-298.5141999617748,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 5}",0
100,False,"{'a': 0.25, 'e': 0.99330714907571516}",30,0,-55.48209731193674,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
101,False,"{'a': 0.25, 'e': 0.99260845865571801}",20,0,-172.42913980701115,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
102,False,"{'a': 0.25, 'e': 0.99183742884684012}",30,0,-210.51671594186058,"{0: 16, 1: 5, 2: 4, 3: 2, 4: 3}",0
103,False,"{'a': 0.25, 'e': 0.99098670134715217}",25,0,-216.62906806215594,"{0: 10, 1: 3, 2: 9, 3: 0, 4: 3}",0
104,False,"{'a': 0.25, 'e': 0.99004819813309564}",20,0,-107.66367238316845,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
105,False,"{'a': 0.25, 'e': 0.98901305736940681}",20,0,-152.24399369841188,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
106,False,"{'a': 0.25, 'e': 0.98787156501572582}",25,0,-242.95895237282306,"{0: 8, 1: 1, 2: 12, 3: 2, 4: 2}",0
107,False,"{'a': 0.25, 'e': 0.98661308217233523}",30,0,-268.6906564290745,"{0: 15, 1: 2, 2: 7, 3: 2, 4: 4}",0
108,False,"{'a': 0.25, 'e': 0.98522596830672693}",30,0,-284.0207641692565,"{0: 12, 1: 6, 2: 6, 3: 2, 4: 4}",0
109,False,"{'a': 0.25, 'e': 0.9836975006285591}",20,0,-110.28386641137166,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
110,False,"{'a': 0.25, 'e': 0.98201379003790845}",20,0,-104.83262847756617,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
111,False,"{'a': 0.25, 'e': 0.98015969426592253}",20,0,-192.464950441872,"{0: 8, 1: 2, 2: 5, 3: 3, 4: 2}",0
112,False,"{'a': 0.25, 'e': 0.97811872906386954}",25,0,-157.70298788827287,"{0: 11, 1: 3, 2: 9, 3: 1, 4: 1}",0
113,False,"{'a': 0.25, 'e': 0.9758729785823308}",30,0,-282.6883575537382,"{0: 11, 1: 7, 2: 6, 3: 2, 4: 4}",0
114,False,"{'a': 0.25, 'e': 0.97340300642313415}",20,0,-120.51507777908206,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
115,False,"{'a': 0.25, 'e': 0.97068776924864364}",20,0,-74.8208549043089,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
116,False,"{'a': 0.25, 'e': 0.96770453530154954}",30,0,-322.43376181775864,"{0: 10, 1: 3, 2: 10, 3: 3, 4: 4}",0
117,False,"{'a': 0.25, 'e': 0.96442881072736386}",25,0,-161.21260168473142,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
118,False,"{'a': 0.25, 'e': 0.96083427720323566}",20,0,-16.9659767277148,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
119,False,"{'a': 0.25, 'e': 0.95689274505891386}",35,0,-206.96241365508712,"{0: 18, 1: 6, 2: 7, 3: 2, 4: 2}",0
120,False,"{'a': 0.25, 'e': 0.95257412682243325}",20,0,-94.2403632039308,"{0: 8, 1: 5, 2: 7, 3: 0, 4: 0}",0
121,False,"{'a': 0.25, 'e': 0.94784643692158232}",25,0,-218.99474561113752,"{0: 11, 1: 3, 2: 6, 3: 2, 4: 3}",0
122,False,"{'a': 0.25, 'e': 0.94267582410113127}",30,0,-280.620566562425,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 5}",0
123,False,"{'a': 0.25, 'e': 0.9370266439430035}",30,0,-219.541901903083,"{0: 13, 1: 3, 2: 9, 3: 4, 4: 1}",0
124,False,"{'a': 0.25, 'e': 0.93086157965665317}",20,0,-134.27564198368563,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
125,False,"{'a': 0.25, 'e': 0.92414181997875644}",20,0,-183.22147208219903,"{0: 7, 1: 4, 2: 5, 3: 2, 4: 2}",0
126,False,"{'a': 0.25, 'e': 0.91682730350607766}",20,0,-163.78774516224127,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 2}",0
127,False,"{'a': 0.25, 'e': 0.90887703898514394}",20,0,-18.802693965763183,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.25, 'e': 0.90024951088031491}",25,0,-100.62064667301958,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
129,False,"{'a': 0.25, 'e': 0.89090317880438707}",25,0,-182.64784830481724,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
130,False,"{'a': 0.25, 'e': 0.88079707797788243}",20,0,-49.34987353855234,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
131,False,"{'a': 0.25, 'e': 0.86989152563700212}",25,0,-69.19698343917473,"{0: 14, 1: 8, 2: 2, 3: 1, 4: 0}",0
132,False,"{'a': 0.25, 'e': 0.85814893509951218}",25,0,-168.27856090209457,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
133,False,"{'a': 0.25, 'e': 0.84553473491646536}",20,0,-89.99907124207537,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
134,False,"{'a': 0.25, 'e': 0.83201838513392445}",20,0,-120.42488703940762,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
135,False,"{'a': 0.25, 'e': 0.81757447619364365}",25,0,-97.99322042740216,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
136,False,"{'a': 0.25, 'e': 0.8021838885585818}",20,0,-113.85432973268732,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
137,False,"{'a': 0.25, 'e': 0.78583498304255861}",20,0,-37.012446771205,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
138,False,"{'a': 0.25, 'e': 0.76852478349901765}",30,0,-124.45266186270243,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
139,False,"{'a': 0.25, 'e': 0.75026010559511769}",25,0,-168.1639660473282,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
140,False,"{'a': 0.25, 'e': 0.7310585786300049}",25,6,-170.35424895011644,"{0: 11, 1: 1, 2: 2, 3: 2, 4: 3}",1
141,False,"{'a': 0.25, 'e': 0.710949502625004}",20,0,-135.81934002381007,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
142,False,"{'a': 0.25, 'e': 0.6899744811276125}",30,0,-44.34532351605807,"{0: 20, 1: 6, 2: 4, 3: 0, 4: 0}",0
143,False,"{'a': 0.25, 'e': 0.66818777216816616}",25,0,-139.07871173240162,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
144,False,"{'a': 0.25, 'e': 0.6456563062257954}",25,0,-119.56425254211513,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
145,False,"{'a': 0.25, 'e': 0.62245933120185459}",25,0,-23.10433307514299,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
